-16524.4	-16105.4
-14960.7	-14526.9
-12705.8	-12322.6
-10122.2	-9759.36
-7690.87	-7368.02
-6337.84	-6007.06
-5159.77	-4776.84
-4299.56	-3898.39
-3348.51	-2937.13
-2781.94	-2371.81
-2588.04	-2236.4
-2323.86	-1911.11
-2136.4	-1667.63
-1840.03	-1446.71
-1720.84	-1329.98
-1426.66	-1083.49
-1544.83	-1109.07
-1443.59	-1001.15
-1195.27	-881.254
-939.789	-576.773
-1208.87	-920.559
-876.594	-581.438
-902.501	-477.612
-931.359	-518.368
