0.278224	-15418.3
0.465434	-14059.3
0.654043	-12364.5
0.844067	-10428.9
1.03552	-8456.78
1.22842	-6672.55
1.42279	-5211.07
1.61864	-4091.03
1.81598	-3261.68
2.01484	-2654.17
2.21523	-2207.49
2.41717	-1875.31
2.62068	-1624.59
2.82578	-1432.32
3.03248	-1282.55
3.2408	-1164.14
3.45077	-1069.21
3.6624	-992.128
3.87571	-928.807
4.09073	-876.23
4.30747	-832.144
4.52595	-794.845
4.7462	-763.027
4.96823	-735.677
