0.296773	-12508.7
0.496463	-12030.9
0.697645	-11036.3
0.900338	-8950.55
1.10456	-5652.94
1.31032	-2746.17
1.51764	-1185.33
1.72655	-460.05
1.93705	-101.996
2.14916	93.0415
2.36291	208.902
2.57832	282.667
2.79539	332.28
3.01416	367.149
3.23464	392.55
3.45685	411.611
3.68082	426.277
3.90656	437.808
4.13409	447.043
4.36344	454.562
4.59463	460.775
4.82768	465.975
5.06261	470.381
5.29945	474.154
