0.148386	-12653.6
0.248231	-12505.3
0.348823	-12301.2
0.450169	-12012.5
0.552278	-11593.4
0.655159	-10973.4
0.758821	-10056.5
0.863273	-8753.35
0.968523	-7081.93
1.07458	-5270.38
1.18146	-3654.19
1.28916	-2425.91
1.3977	-1575.04
1.50708	-1004.45
1.61732	-620.405
1.72843	-356.601
1.84041	-170.616
1.95328	-35.9701
2.06705	63.9689
2.18172	139.847
2.29732	198.639
