0.794927	-9940.64
1.32981	-7220.01
1.86869	-4658.84
2.41162	-3058.81
2.95863	-2467.7
3.50978	-2076.47
4.06511	-1678.2
4.62468	-1634.2
5.18852	-1538.85
5.75668	-1534.74
6.32923	-1600.51
6.9062	-1158.9
7.48766	-1251
8.07365	-1244
8.66422	-974.978
9.25943	-1186.16
9.85934	-1242.98
10.464	-1226.36
11.0735	-952.1
11.6878	-983.267
12.307	-1196.2
12.9313	-1049.92
13.5606	-921.454
14.1949	-814.968
