-11407.3	-8473.95
-7469.24	-6970.78
-4947.39	-4370.29
-3297.59	-2820.03
-2642.98	-2292.42
-2268.76	-1884.19
-1872.42	-1483.99
-1841.34	-1427.05
-1780.29	-1297.42
-1756.43	-1313.04
-1795.98	-1405.03
-1518.8	-798.991
-1607.13	-894.867
-1418.44	-1069.56
-1208.72	-741.238
-1411.81	-960.508
-1407.57	-1078.38
-1395.88	-1056.85
-1142.49	-761.707
-1327.63	-638.901
-1537.78	-854.625
-1237.11	-862.731
-1087.25	-755.661
-1072.08	-557.859
