0.794927	-12056.9
1.32981	-7641.75
1.86869	-4565.46
2.41162	-2989.3
2.95863	-2210.44
3.50978	-1797
4.06511	-1558.3
4.62468	-1410.15
5.18852	-1312.66
5.75668	-1245.42
6.32923	-1197.22
6.9062	-1161.58
7.48766	-1134.51
8.07365	-1113.49
8.66422	-1096.86
9.25943	-1083.48
9.85934	-1072.55
10.464	-1063.51
11.0735	-1055.96
11.6878	-1049.57
12.307	-1044.12
12.9313	-1039.43
13.5606	-1035.36
14.1949	-1031.81
