-13663	-13092.4
-13628.1	-12938.7
-13085.4	-12410.1
-12811.7	-12246
-12191.2	-11392.9
-11104.1	-10412.4
-9767.09	-9349.74
-8207.05	-7800.2
-6157.09	-5769.67
-4215.27	-3612.53
-2685.94	-1640.38
-1425.89	-583.939
-600.19	-101.22
-514.171	5.61691
-872.523	-101.463
-614.014	222.752
-611.295	39.1335
169.912	756.048
-98.1883	336.88
-135.733	463.678
23.7439	523.11
